_fila_bronze,errores_bloqueantes,calidad_motivo,calidad_estado,clave_lectura_bronze,clave_lectura_normalizada,timestamp_original,viaje_id_original,order_id_original,camion_id_original,producto_id_original,temperatura_cabina_c_original,temp_unit_original,humedad_cabina_pct_original,desviacion_termica_flag_original,desviacion_proximos_60min_flag_original,timestamp_utc_normalizado,temperatura_c_normalizada,lectura_clave_duplicada,ocurrencias_clave_lectura,corresponde_wms_silver,corresponde_producto_silver,corresponde_flota_silver,motivos_transformacion,motivos_imputacion,banderas_informativas,conteo_transformaciones,conteo_errores_bloqueantes,conteo_banderas_informativas
20717,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00864 | 2026-08-03 05:18:00,VIA-00864 | 2026-08-03 09:18:00+00:00,2026-08-03 05:18:00,VIA-00864,ORD-2026-00645,CAM-24,PROD-043,-17.96,C,71.4,0,0,2026-08-03 09:18:00+00:00,-17.96,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
20900,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00871 | 2026-08-10 09:33:00,VIA-00871 | 2026-08-10 13:33:00+00:00,2026-08-10 09:33:00,VIA-00871,ORD-2026-05637,CAM-24,PROD-030,22.6,C,56.9,0,0,2026-08-10 13:33:00+00:00,22.6,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21059,IOT-FEC-002,Fecha imposible o instante inexistente en America/La_Paz; no se puede fijar el instante,cuarentena,VIA-00878 | 2026-02-31 09:15:00,,2026-02-31 09:15:00,VIA-00878,ORD-2026-02175,CAM-01,PROD-056,5.08,C,85.4,0,0,,5.08,False,1,no,si,no,,,IOT-REF-001 | IOT-REF-003,0,1,2
21075,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00879 | 2026-08-19 08:31:00,VIA-00879 | 2026-08-19 12:31:00+00:00,2026-08-19 08:31:00,VIA-00879,ORD-2026-06707,CAM-01,PROD-020,-999.0,C,62.5,0,1,2026-08-19 12:31:00+00:00,,False,1,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
21160,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00882 | 2026-08-24 04:02:00,VIA-00882 | 2026-08-24 08:02:00+00:00,2026-08-24 04:02:00,VIA-00882,ORD-2026-00488,CAM-26,PROD-041,-999.0,C,64.1,0,0,2026-08-24 08:02:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21241,IOT-NUL-001 | IOT-CLA-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00885 | 2026-08-26 04:37:00,VIA-00885 | 2026-08-26 08:37:00+00:00,2026-08-26 04:37:00,VIA-00885,ORD-2026-07094,CAM-08,PROD-036,,C,75.9,0,0,2026-08-26 08:37:00+00:00,,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,2,2
21326,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00889 | 2026-08-07 11:11:00,VIA-00889 | 2026-08-07 15:11:00+00:00,2026-08-07 11:11:00,VIA-00889,ORD-2026-03183,CAM-07,PROD-060,,C,67.2,0,0,2026-08-07 15:11:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21410,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00893 | 2026-08-05 02:17:00,VIA-00893 | 2026-08-05 06:17:00+00:00,2026-08-05 02:17:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,,C,72.8,0,0,2026-08-05 06:17:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21414,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00893 | 2026-08-05 04:17:00,VIA-00893 | 2026-08-05 08:17:00+00:00,2026-08-05 04:17:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,,C,78.6,0,0,2026-08-05 08:17:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21422,IOT-FEC-002,Fecha imposible o instante inexistente en America/La_Paz; no se puede fijar el instante,cuarentena,VIA-00893 | 2026-02-31 09:15:00,,2026-02-31 09:15:00,VIA-00893,ORD-2026-01236,CAM-10,PROD-049,4.08,C,68.3,0,1,,4.08,False,1,si,si,si,,,,0,1,0
21453,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00894 | 2026-08-30 20:40:00,VIA-00894 | 2026-08-31 00:40:00+00:00,2026-08-30 20:40:00,VIA-00894,ORD-2026-03236,CAM-26,PROD-015,-999.0,C,78.4,0,0,2026-08-31 00:40:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21461,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00895 | 2026-08-22 22:35:00,VIA-00895 | 2026-08-23 02:35:00+00:00,2026-08-22 22:35:00,VIA-00895,ORD-2026-01584,CAM-28,PROD-054,-999.0,C,64.0,0,0,2026-08-23 02:35:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21493,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00896 | 2026-08-04 00:41:00,VIA-00896 | 2026-08-04 04:41:00+00:00,2026-08-04 00:41:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,19.26,C,41.6,0,0,2026-08-04 04:41:00+00:00,19.26,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
21507,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00897 | 2026-08-30 14:53:00,VIA-00897 | 2026-08-30 18:53:00+00:00,2026-08-30 14:53:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.05,C,71.5,0,0,2026-08-30 18:53:00+00:00,3.05,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21665,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00903 | 2026-08-05 01:48:00,VIA-00903 | 2026-08-05 05:48:00+00:00,2026-08-05 01:48:00,VIA-00903,ORD-2026-05830,CAM-19,PROD-051,-17.92,C,69.9,0,0,2026-08-05 05:48:00+00:00,-17.92,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21715,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00905 | 2026-08-10 06:35:00,VIA-00905 | 2026-08-10 10:35:00+00:00,2026-08-10 06:35:00,VIA-00905,ORD-2026-02563,CAM-28,PROD-040,-999.0,C,46.3,0,0,2026-08-10 10:35:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21755,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00907 | 2026-08-10 02:51:00,VIA-00907 | 2026-08-10 06:51:00+00:00,2026-08-10 02:51:00,VIA-00907,ORD-2026-07219,CAM-17,PROD-040,-999.0,C,56.0,0,0,2026-08-10 06:51:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
21914,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00914 | 2026-08-02 04:49:00,VIA-00914 | 2026-08-02 08:49:00+00:00,2026-08-02 04:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,-999.0,C,59.8,0,0,2026-08-02 08:49:00+00:00,,False,1,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
21928,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00914 | 2026-08-02 11:49:00,VIA-00914 | 2026-08-02 15:49:00+00:00,2026-08-02 11:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,17.85,C,39.5,0,0,2026-08-02 15:49:00+00:00,17.85,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
22235,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00927 | 2026-08-26 10:35:00,VIA-00927 | 2026-08-26 14:35:00+00:00,2026-08-26 10:35:00,VIA-00927,ORD-2026-07022,CAM-20,PROD-002,22.24,C,42.0,0,0,2026-08-26 14:35:00+00:00,22.24,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
22366,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00932 | 2026-08-30 04:45:00,VIA-00932 | 2026-08-30 08:45:00+00:00,2026-08-30 04:45:00,VIA-00932,ORD-2026-02192,CAM-26,PROD-050,,C,63.7,0,0,2026-08-30 08:45:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
22531,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00939 | 2026-08-14 09:12:00,VIA-00939 | 2026-08-14 13:12:00+00:00,2026-08-14 09:12:00,VIA-00939,ORD-2026-05340,CAM-03,PROD-030,21.35,C,53.8,0,0,2026-08-14 13:12:00+00:00,21.35,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
22593,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00942 | 2026-08-01 03:40:00,VIA-00942 | 2026-08-01 07:40:00+00:00,2026-08-01 03:40:00,VIA-00942,ORD-2026-01543,CAM-26,PROD-057,,C,46.4,0,0,2026-08-01 07:40:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
22614,IOT-FEC-002,Fecha imposible o instante inexistente en America/La_Paz; no se puede fijar el instante,cuarentena,VIA-00943 | 2026-02-31 09:15:00,,2026-02-31 09:15:00,VIA-00943,ORD-2026-05464,CAM-19,PROD-050,17.07,C,45.9,0,0,,17.07,False,1,si,si,si,,,,0,1,0
22699,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00946 | 2026-08-01 22:36:00,VIA-00946 | 2026-08-02 02:36:00+00:00,2026-08-01 22:36:00,VIA-00946,ORD-2026-05672,CAM-20,PROD-053,4.13,C,65.5,0,0,2026-08-02 02:36:00+00:00,4.13,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
22836,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00952 | 2026-08-26 14:22:00,VIA-00952 | 2026-08-26 18:22:00+00:00,2026-08-26 14:22:00,VIA-00952,ORD-2026-06575,CAM-19,PROD-043,-999.0,C,79.2,0,0,2026-08-26 18:22:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23056,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00961 | 2026-08-16 15:19:00,VIA-00961 | 2026-08-16 19:19:00+00:00,2026-08-16 15:19:00,VIA-00961,ORD-2026-06299,CAM-11,PROD-034,-999.0,C,67.0,0,0,2026-08-16 19:19:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23071,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00962 | 2026-08-08 22:43:00,VIA-00962 | 2026-08-09 02:43:00+00:00,2026-08-08 22:43:00,VIA-00962,ORD-2026-07499,CAM-18,PROD-050,18.22,C,50.1,0,0,2026-08-09 02:43:00+00:00,18.22,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23094,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00963 | 2026-08-02 22:08:00,VIA-00963 | 2026-08-03 02:08:00+00:00,2026-08-02 22:08:00,VIA-00963,ORD-2026-07082,CAM-03,PROD-031,,C,46.7,0,0,2026-08-03 02:08:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23168,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00966 | 2026-08-28 09:59:00,VIA-00966 | 2026-08-28 13:59:00+00:00,2026-08-28 09:59:00,VIA-00966,ORD-2026-00270,CAM-24,PROD-001,-999.0,C,77.6,0,0,2026-08-28 13:59:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23208,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00967 | 2026-08-15 14:59:00,VIA-00967 | 2026-08-15 18:59:00+00:00,2026-08-15 14:59:00,VIA-00967,ORD-2026-03341,CAM-02,PROD-052,2.95,C,75.8,0,0,2026-08-15 18:59:00+00:00,2.95,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23221,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00968 | 2026-08-27 18:37:00,VIA-00968 | 2026-08-27 22:37:00+00:00,2026-08-27 18:37:00,VIA-00968,ORD-2026-03406,CAM-28,PROD-047,-999.0,C,73.5,0,0,2026-08-27 22:37:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23263,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00970 | 2026-08-25 04:44:00,VIA-00970 | 2026-08-25 08:44:00+00:00,2026-08-25 04:44:00,VIA-00970,ORD-2026-00258,CAM-04,PROD-057,16.78,C,48.8,0,0,2026-08-25 08:44:00+00:00,16.78,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23427,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00977 | 2026-08-21 16:30:00,VIA-00977 | 2026-08-21 20:30:00+00:00,2026-08-21 16:30:00,VIA-00977,ORD-2026-01289,CAM-20,PROD-056,-999.0,C,73.4,0,0,2026-08-21 20:30:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23504,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00980 | 2026-08-05 14:02:00,VIA-00980 | 2026-08-05 18:02:00+00:00,2026-08-05 14:02:00,VIA-00980,ORD-2026-05944,CAM-26,PROD-007,21.78,C,49.8,0,0,2026-08-05 18:02:00+00:00,21.78,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23562,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00982 | 2026-08-14 22:14:00,VIA-00982 | 2026-08-15 02:14:00+00:00,2026-08-14 22:14:00,VIA-00982,ORD-2026-04963,CAM-24,PROD-034,-999.0,C,84.4,0,0,2026-08-15 02:14:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23602,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00984 | 2026-08-08 16:52:00,VIA-00984 | 2026-08-08 20:52:00+00:00,2026-08-08 16:52:00,VIA-00984,ORD-2026-02983,CAM-24,PROD-058,,C,74.9,0,0,2026-08-08 20:52:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23618,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00985 | 2026-08-04 13:49:00,VIA-00985 | 2026-08-04 17:49:00+00:00,2026-08-04 13:49:00,VIA-00985,ORD-2026-01091,CAM-19,PROD-058,-17.56,C,54.4,0,0,2026-08-04 17:49:00+00:00,-17.56,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23703,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00988 | 2026-08-17 02:59:00,VIA-00988 | 2026-08-17 06:59:00+00:00,2026-08-17 02:59:00,VIA-00988,ORD-2026-04780,CAM-26,PROD-002,-999.0,C,56.6,0,0,2026-08-17 06:59:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23715,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00989 | 2026-08-15 11:59:00,VIA-00989 | 2026-08-15 15:59:00+00:00,2026-08-15 11:59:00,VIA-00989,ORD-2026-01031,CAM-21,PROD-012,18.81,C,42.5,0,0,2026-08-15 15:59:00+00:00,18.81,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23862,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-00995 | 2026-08-10 03:43:00,VIA-00995 | 2026-08-10 07:43:00+00:00,2026-08-10 03:43:00,VIA-00995,ORD-2026-07065,CAM-28,PROD-055,-999.0,C,56.3,0,0,2026-08-10 07:43:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
23992,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01000 | 2026-08-23 04:52:00,VIA-01000 | 2026-08-23 08:52:00+00:00,2026-08-23 04:52:00,VIA-01000,ORD-2026-06120,CAM-25,PROD-016,,C,49.1,0,0,2026-08-23 08:52:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24053,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01003 | 2026-08-27 04:18:00,VIA-01003 | 2026-08-27 08:18:00+00:00,2026-08-27 04:18:00,VIA-01003,ORD-2026-06727,CAM-20,PROD-023,4.3,C,70.4,0,0,2026-08-27 08:18:00+00:00,4.3,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24403,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01017 | 2026-08-12 14:05:00,VIA-01017 | 2026-08-12 18:05:00+00:00,2026-08-12 14:05:00,VIA-01017,ORD-2026-00092,CAM-26,PROD-019,-999.0,C,59.4,0,0,2026-08-12 18:05:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24542,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01023 | 2026-08-21 12:20:00,VIA-01023 | 2026-08-21 16:20:00+00:00,2026-08-21 12:20:00,VIA-01023,ORD-2026-03826,CAM-02,PROD-009,3.73,C,67.5,0,0,2026-08-21 16:20:00+00:00,3.73,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24559,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01024 | 2026-08-29 02:29:00,VIA-01024 | 2026-08-29 06:29:00+00:00,2026-08-29 02:29:00,VIA-01024,ORD-2026-04021,CAM-20,PROD-039,16.64,C,53.8,0,0,2026-08-29 06:29:00+00:00,16.64,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24580,IOT-RNG-001,Humedad fuera del rango intrinseco 0-100 grados de porcentaje,cuarentena,VIA-01025 | 2026-08-03 08:03:00,VIA-01025 | 2026-08-03 12:03:00+00:00,2026-08-03 08:03:00,VIA-01025,ORD-2026-01983,CAM-18,PROD-047,5.16,C,-92.6,0,0,2026-08-03 12:03:00+00:00,5.16,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24621,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01026 | 2026-08-25 09:47:00,VIA-01026 | 2026-08-25 13:47:00+00:00,2026-08-25 09:47:00,VIA-01026,ORD-2026-00985,CAM-25,PROD-044,2.88,C,82.7,0,0,2026-08-25 13:47:00+00:00,2.88,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24648,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01027 | 2026-08-03 04:51:00,VIA-01027 | 2026-08-03 08:51:00+00:00,2026-08-03 04:51:00,VIA-01027,ORD-2026-00798,CAM-19,PROD-054,-999.0,C,69.4,0,0,2026-08-03 08:51:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24666,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01028 | 2026-08-14 01:36:00,VIA-01028 | 2026-08-14 05:36:00+00:00,2026-08-14 01:36:00,VIA-01028,ORD-2026-07477,CAM-15,PROD-034,4.93,C,79.0,0,0,2026-08-14 05:36:00+00:00,4.93,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24675,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01029 | 2026-08-05 07:19:00,VIA-01029 | 2026-08-05 11:19:00+00:00,2026-08-05 07:19:00,VIA-01029,ORD-2026-05517,CAM-24,PROD-034,,C,72.8,0,0,2026-08-05 11:19:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24839,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01035 | 2026-08-19 04:44:00,VIA-01035 | 2026-08-19 08:44:00+00:00,2026-08-19 04:44:00,VIA-01035,ORD-2026-03286,CAM-10,PROD-014,-999.0,C,63.1,0,0,2026-08-19 08:44:00+00:00,,False,1,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
24846,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01036 | 2026-08-16 04:08:00,VIA-01036 | 2026-08-16 08:08:00+00:00,2026-08-16 04:08:00,VIA-01036,ORD-2026-03048,CAM-19,PROD-051,-18.99,C,61.0,0,0,2026-08-16 08:08:00+00:00,-18.99,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
24849,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01036 | 2026-08-16 05:38:00,VIA-01036 | 2026-08-16 09:38:00+00:00,2026-08-16 05:38:00,VIA-01036,ORD-2026-03048,CAM-19,PROD-051,-17.26,C,74.7,0,0,2026-08-16 09:38:00+00:00,-17.26,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25337,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01056 | 2026-08-16 01:22:00,VIA-01056 | 2026-08-16 05:22:00+00:00,2026-08-16 01:22:00,VIA-01056,ORD-2026-02364,CAM-28,PROD-008,-17.47,C,60.7,0,0,2026-08-16 05:22:00+00:00,-17.47,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25486,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01062 | 2026-08-19 09:55:00,VIA-01062 | 2026-08-19 13:55:00+00:00,2026-08-19 09:55:00,VIA-01062,ORD-2026-01155,CAM-20,PROD-009,-999.0,C,77.8,0,0,2026-08-19 13:55:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25522,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01064 | 2026-08-28 08:15:00,VIA-01064 | 2026-08-28 12:15:00+00:00,2026-08-28 08:15:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,21.12,C,53.2,0,0,2026-08-28 12:15:00+00:00,21.12,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25533,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01064 | 2026-08-28 13:45:00,VIA-01064 | 2026-08-28 17:45:00+00:00,2026-08-28 13:45:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,-999.0,C,48.3,0,0,2026-08-28 17:45:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25536,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01064 | 2026-08-28 15:15:00,VIA-01064 | 2026-08-28 19:15:00+00:00,2026-08-28 15:15:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,,C,49.7,0,0,2026-08-28 19:15:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25631,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01068 | 2026-08-07 22:28:00,VIA-01068 | 2026-08-08 02:28:00+00:00,2026-08-07 22:28:00,VIA-01068,ORD-2026-01414,CAM-28,PROD-023,,C,85.4,1,0,2026-08-08 02:28:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
25662,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01070 | 2026-08-20 18:11:00,VIA-01070 | 2026-08-20 22:11:00+00:00,2026-08-20 18:11:00,VIA-01070,ORD-2026-03508,CAM-02,PROD-052,2.89,C,78.8,0,0,2026-08-20 22:11:00+00:00,2.89,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
26048,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01086 | 2026-08-22 17:38:00,VIA-01086 | 2026-08-22 21:38:00+00:00,2026-08-22 17:38:00,VIA-01086,ORD-2026-06737,CAM-08,PROD-047,,C,70.9,0,0,2026-08-22 21:38:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
26093,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01088 | 2026-08-17 02:16:00,VIA-01088 | 2026-08-17 06:16:00+00:00,2026-08-17 02:16:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,18.34,C,50.3,0,0,2026-08-17 06:16:00+00:00,18.34,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
26094,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01088 | 2026-08-17 02:46:00,VIA-01088 | 2026-08-17 06:46:00+00:00,2026-08-17 02:46:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,-999.0,C,46.0,0,0,2026-08-17 06:46:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
26102,IOT-RNG-001,Humedad fuera del rango intrinseco 0-100 grados de porcentaje,cuarentena,VIA-01088 | 2026-08-17 06:46:00,VIA-01088 | 2026-08-17 10:46:00+00:00,2026-08-17 06:46:00,VIA-01088,ORD-2026-05447,CAM-25,PROD-033,20.62,C,-37.4,0,0,2026-08-17 10:46:00+00:00,20.62,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
